Year,Month,MonthName,Quarter,Region,State,Product,Category,SalespersonID,Target,Actual,Variance,AchievementPct,Status
2024,1,January,Q1,East,West Bengal,Product B,FMCG,SP012,631000.0,510000.0,-121000.0,80.8,Missed
2024,1,January,Q1,East,Odisha,Product B,FMCG,SP029,752000.0,730300.0,-21700.0,97.1,Missed
2024,1,January,Q1,East,Bihar,Product B,FMCG,SP014,357000.0,287900.0,-69100.0,80.6,Missed
2024,1,January,Q1,East,Jharkhand,Product B,FMCG,SP009,597000.0,599900.0,2900.0,100.5,Achieved
2024,1,January,Q1,East,West Bengal,Product C,Pharma,SP007,637000.0,587700.0,-49300.0,92.3,Missed
2024,1,January,Q1,East,Odisha,Product C,Pharma,SP010,580000.0,485100.0,-94900.0,83.6,Missed
2024,1,January,Q1,East,Bihar,Product C,Pharma,SP015,918000.0,459000.0,-459000.0,50.0,Missed
2024,1,January,Q1,East,Jharkhand,Product C,Pharma,SP026,474000.0,627200.0,153200.0,132.3,Achieved
2024,1,January,Q1,East,West Bengal,Product D,Pharma,SP012,673000.0,589400.0,-83600.0,87.6,Missed
2024,1,January,Q1,East,Odisha,Product D,Pharma,SP028,931000.0,693800.0,-237200.0,74.5,Missed
2024,1,January,Q1,East,Bihar,Product D,Pharma,SP020,776000.0,604700.0,-171300.0,77.9,Missed
2024,1,January,Q1,East,Jharkhand,Product D,Pharma,SP017,439000.0,359900.0,-79100.0,82.0,Missed
2024,1,January,Q1,East,West Bengal,Product E,Industrial,SP024,670000.0,662700.0,-7300.0,98.9,Missed
2024,1,January,Q1,East,Odisha,Product E,Industrial,SP023,803000.0,852900.0,49900.0,106.2,Achieved
2024,1,January,Q1,East,Bihar,Product E,Industrial,SP018,369000.0,340200.0,-28800.0,92.2,Missed
2024,1,January,Q1,East,Jharkhand,Product E,Industrial,SP012,435000.0,459700.0,24700.0,105.7,Achieved
2024,1,January,Q1,West,Maharashtra,Product A,FMCG,SP019,881000.0,937100.0,56100.0,106.4,Achieved
2024,1,January,Q1,West,Gujarat,Product A,FMCG,SP030,733000.0,693100.0,-39900.0,94.6,Missed
2024,1,January,Q1,West,Rajasthan,Product A,FMCG,SP014,823000.0,711500.0,-111500.0,86.4,Missed
2024,1,January,Q1,West,Goa,Product A,FMCG,SP009,629000.0,519200.0,-109800.0,82.5,Missed
2024,1,January,Q1,West,Maharashtra,Product B,FMCG,SP017,503000.0,433700.0,-69300.0,86.2,Missed
2024,1,January,Q1,West,Gujarat,Product B,FMCG,SP010,988000.0,956000.0,-32000.0,96.8,Missed
2024,1,January,Q1,West,Rajasthan,Product B,FMCG,SP010,559000.0,602100.0,43100.0,107.7,Achieved
2024,1,January,Q1,West,Goa,Product B,FMCG,SP007,474000.0,548700.0,74700.0,115.8,Achieved
2024,1,January,Q1,West,Maharashtra,Product C,Pharma,SP006,498000.0,330300.0,-167700.0,66.3,Missed
2024,1,January,Q1,West,Gujarat,Product C,Pharma,SP004,506000.0,479600.0,-26400.0,94.8,Missed
2024,1,January,Q1,West,Rajasthan,Product C,Pharma,SP002,504000.0,407700.0,-96300.0,80.9,Missed
2024,1,January,Q1,West,Goa,Product C,Pharma,SP014,832000.0,869600.0,37600.0,104.5,Achieved
2024,1,January,Q1,West,Maharashtra,Product D,Pharma,SP019,416000.0,319200.0,-96800.0,76.7,Missed
2024,1,January,Q1,West,Gujarat,Product D,Pharma,SP025,637000.0,682000.0,45000.0,107.1,Achieved
2024,1,January,Q1,West,Rajasthan,Product D,Pharma,SP028,978000.0,1105600.0,127600.0,113.0,Achieved
2024,1,January,Q1,West,Goa,Product D,Pharma,SP028,354000.0,189400.0,-164600.0,53.5,Missed
2024,1,January,Q1,West,Maharashtra,Product E,Industrial,SP013,401000.0,460600.0,59600.0,114.9,Achieved
2024,1,January,Q1,West,Gujarat,Product E,Industrial,SP013,332000.0,299500.0,-32500.0,90.2,Missed
2024,1,January,Q1,West,Rajasthan,Product E,Industrial,SP015,763000.0,630800.0,-132200.0,82.7,Missed
2024,1,January,Q1,West,Goa,Product E,Industrial,SP015,449000.0,396300.0,-52700.0,88.3,Missed
2024,1,January,Q1,Central,MP,Product A,FMCG,SP002,272000.0,247300.0,-24700.0,90.9,Missed
2024,1,January,Q1,Central,Chhattisgarh,Product A,FMCG,SP018,676000.0,653800.0,-22200.0,96.7,Missed
2024,1,January,Q1,Central,Uttarakhand,Product A,FMCG,SP019,719000.0,746200.0,27200.0,103.8,Achieved
2024,1,January,Q1,Central,MP,Product B,FMCG,SP022,975000.0,913000.0,-62000.0,93.6,Missed
2024,1,January,Q1,Central,Chhattisgarh,Product B,FMCG,SP020,437000.0,390000.0,-47000.0,89.2,Missed
2024,1,January,Q1,Central,Uttarakhand,Product B,FMCG,SP002,341000.0,280100.0,-60900.0,82.2,Missed
2024,1,January,Q1,Central,MP,Product C,Pharma,SP002,522000.0,550400.0,28400.0,105.4,Achieved
2024,1,January,Q1,Central,Chhattisgarh,Product C,Pharma,SP016,701000.0,596500.0,-104500.0,85.1,Missed
2024,1,January,Q1,Central,Uttarakhand,Product C,Pharma,SP008,762000.0,652600.0,-109400.0,85.6,Missed
2024,1,January,Q1,Central,MP,Product D,Pharma,SP010,457000.0,406200.0,-50800.0,88.9,Missed
2024,1,January,Q1,Central,Chhattisgarh,Product D,Pharma,SP022,473000.0,303200.0,-169800.0,64.1,Missed
2024,1,January,Q1,Central,Uttarakhand,Product D,Pharma,SP023,536000.0,659500.0,123500.0,123.0,Achieved
2024,1,January,Q1,Central,MP,Product E,Industrial,SP019,963000.0,848200.0,-114800.0,88.1,Missed
2024,1,January,Q1,Central,Chhattisgarh,Product E,Industrial,SP013,352000.0,318000.0,-34000.0,90.3,Missed
2024,1,January,Q1,Central,Uttarakhand,Product E,Industrial,SP004,353000.0,283500.0,-69500.0,80.3,Missed
2024,2,February,Q1,North,Delhi,Product A,FMCG,SP015,433000.0,372800.0,-60200.0,86.1,Missed
2024,2,February,Q1,North,Punjab,Product A,FMCG,SP029,462000.0,440500.0,-21500.0,95.3,Missed
2024,2,February,Q1,North,Haryana,Product A,FMCG,SP018,451000.0,316900.0,-134100.0,70.3,Missed
2024,2,February,Q1,North,UP,Product A,FMCG,SP022,863000.0,736800.0,-126200.0,85.4,Missed
2024,2,February,Q1,North,Delhi,Product B,FMCG,SP001,407000.0,318500.0,-88500.0,78.3,Missed
2024,2,February,Q1,North,Punjab,Product B,FMCG,SP018,773000.0,825800.0,52800.0,106.8,Achieved
2024,2,February,Q1,North,Haryana,Product B,FMCG,SP028,749000.0,839800.0,90800.0,112.1,Achieved
2024,2,February,Q1,North,UP,Product B,FMCG,SP007,942000.0,912300.0,-29700.0,96.8,Missed
2024,2,February,Q1,North,Delhi,Product C,Pharma,SP012,412000.0,360800.0,-51200.0,87.6,Missed
2024,2,February,Q1,North,Punjab,Product C,Pharma,SP010,445000.0,388700.0,-56300.0,87.3,Missed
2024,2,February,Q1,North,Haryana,Product C,Pharma,SP027,986000.0,1256700.0,270700.0,127.5,Achieved
2024,2,February,Q1,North,UP,Product C,Pharma,SP025,294000.0,323200.0,29200.0,109.9,Achieved
2024,2,February,Q1,North,Delhi,Product D,Pharma,SP012,590000.0,652500.0,62500.0,110.6,Achieved
2024,2,February,Q1,North,Punjab,Product D,Pharma,SP009,378000.0,309200.0,-68800.0,81.8,Missed
2024,2,February,Q1,North,Haryana,Product D,Pharma,SP003,453000.0,416600.0,-36400.0,92.0,Missed
2024,2,February,Q1,North,UP,Product D,Pharma,SP017,614000.0,561100.0,-52900.0,91.4,Missed
2024,2,February,Q1,North,Delhi,Product E,Industrial,SP021,547000.0,381100.0,-165900.0,69.7,Missed
2024,2,February,Q1,North,Punjab,Product E,Industrial,SP013,860000.0,819200.0,-40800.0,95.3,Missed
2024,2,February,Q1,North,Haryana,Product E,Industrial,SP007,576000.0,683100.0,107100.0,118.6,Achieved
2024,2,February,Q1,North,UP,Product E,Industrial,SP010,632000.0,646800.0,14800.0,102.3,Achieved
2024,2,February,Q1,South,Karnataka,Product A,FMCG,SP009,772000.0,689700.0,-82300.0,89.3,Missed
2024,2,February,Q1,South,Tamil Nadu,Product A,FMCG,SP003,811000.0,852700.0,41700.0,105.1,Achieved
2024,2,February,Q1,South,Telangana,Product A,FMCG,SP013,878000.0,1050800.0,172800.0,119.7,Achieved
2024,2,February,Q1,South,Kerala,Product A,FMCG,SP004,587000.0,472200.0,-114800.0,80.4,Missed
2024,2,February,Q1,South,Karnataka,Product B,FMCG,SP020,272000.0,249500.0,-22500.0,91.7,Missed
2024,2,February,Q1,South,Tamil Nadu,Product B,FMCG,SP016,1069000.0,671100.0,-397900.0,62.8,Missed
2024,2,February,Q1,South,Telangana,Product B,FMCG,SP018,369000.0,303400.0,-65600.0,82.2,Missed
2024,2,February,Q1,South,Kerala,Product B,FMCG,SP027,605000.0,669400.0,64400.0,110.6,Achieved
2024,2,February,Q1,South,Karnataka,Product C,Pharma,SP005,444000.0,483700.0,39700.0,108.9,Achieved
2024,2,February,Q1,South,Tamil Nadu,Product C,Pharma,SP027,679000.0,777300.0,98300.0,114.5,Achieved
2024,2,February,Q1,South,Telangana,Product C,Pharma,SP015,599000.0,669800.0,70800.0,111.8,Achieved
2024,2,February,Q1,South,Kerala,Product C,Pharma,SP003,647000.0,697400.0,50400.0,107.8,Achieved
2024,2,February,Q1,South,Karnataka,Product D,Pharma,SP006,724000.0,604000.0,-120000.0,83.4,Missed
2024,2,February,Q1,South,Tamil Nadu,Product D,Pharma,SP016,631000.0,412000.0,-219000.0,65.3,Missed
2024,2,February,Q1,South,Telangana,Product D,Pharma,SP011,695000.0,680200.0,-14800.0,97.9,Missed
2024,2,February,Q1,South,Kerala,Product D,Pharma,SP020,986000.0,879500.0,-106500.0,89.2,Missed
2024,2,February,Q1,South,Karnataka,Product E,Industrial,SP030,682000.0,803400.0,121400.0,117.8,Achieved
2024,2,February,Q1,South,Tamil Nadu,Product E,Industrial,SP007,824000.0,504900.0,-319100.0,61.3,Missed
2024,2,February,Q1,South,Telangana,Product E,Industrial,SP016,516000.0,495600.0,-20400.0,96.0,Missed
2024,2,February,Q1,South,Kerala,Product E,Industrial,SP004,384000.0,343600.0,-40400.0,89.5,Missed
2024,2,February,Q1,East,West Bengal,Product A,FMCG,SP019,893000.0,749000.0,-144000.0,83.9,Missed
2024,2,February,Q1,East,Odisha,Product A,FMCG,SP005,735000.0,525600.0,-209400.0,71.5,Missed
2024,2,February,Q1,East,Bihar,Product A,FMCG,SP028,548000.0,583800.0,35800.0,106.5,Achieved
2024,2,February,Q1,East,Jharkhand,Product A,FMCG,SP006,1024000.0,865500.0,-158500.0,84.5,Missed
2024,2,February,Q1,East,West Bengal,Product B,FMCG,SP029,689000.0,622700.0,-66300.0,90.4,Missed
2024,2,February,Q1,East,Odisha,Product B,FMCG,SP018,635000.0,364900.0,-270100.0,57.5,Missed
2024,2,February,Q1,East,Bihar,Product B,FMCG,SP004,283000.0,310200.0,27200.0,109.6,Achieved
2024,2,February,Q1,East,Jharkhand,Product B,FMCG,SP020,562000.0,534300.0,-27700.0,95.1,Missed
2024,2,February,Q1,East,West Bengal,Product C,Pharma,SP002,270000.0,265700.0,-4300.0,98.4,Missed
2024,2,February,Q1,East,Odisha,Product C,Pharma,SP003,817000.0,673400.0,-143600.0,82.4,Missed
2024,2,February,Q1,East,Bihar,Product C,Pharma,SP001,319000.0,297300.0,-21700.0,93.2,Missed
2024,2,February,Q1,East,Jharkhand,Product C,Pharma,SP014,626000.0,559100.0,-66900.0,89.3,Missed
2024,2,February,Q1,East,West Bengal,Product D,Pharma,SP027,562000.0,698300.0,136300.0,124.3,Achieved
2024,2,February,Q1,East,Odisha,Product D,Pharma,SP020,579000.0,678900.0,99900.0,117.3,Achieved
2024,2,February,Q1,East,Bihar,Product D,Pharma,SP022,632000.0,718900.0,86900.0,113.8,Achieved
2024,2,February,Q1,East,Jharkhand,Product D,Pharma,SP004,777000.0,703700.0,-73300.0,90.6,Missed
2024,2,February,Q1,East,West Bengal,Product E,Industrial,SP021,407000.0,373400.0,-33600.0,91.7,Missed
2024,2,February,Q1,East,Odisha,Product E,Industrial,SP015,1014000.0,860600.0,-153400.0,84.9,Missed
2024,2,February,Q1,East,Bihar,Product E,Industrial,SP004,675000.0,603000.0,-72000.0,89.3,Missed
2024,2,February,Q1,East,Jharkhand,Product E,Industrial,SP015,471000.0,472500.0,1500.0,100.3,Achieved
2024,2,February,Q1,West,Maharashtra,Product A,FMCG,SP027,394000.0,343100.0,-50900.0,87.1,Missed
2024,2,February,Q1,West,Gujarat,Product A,FMCG,SP022,327000.0,299700.0,-27300.0,91.6,Missed
2024,2,February,Q1,West,Rajasthan,Product A,FMCG,SP026,727000.0,838600.0,111600.0,115.4,Achieved
2024,2,February,Q1,West,Goa,Product A,FMCG,SP001,516000.0,428200.0,-87800.0,83.0,Missed
2024,2,February,Q1,West,Maharashtra,Product B,FMCG,SP002,340000.0,271400.0,-68600.0,79.8,Missed
2024,2,February,Q1,West,Gujarat,Product B,FMCG,SP002,642000.0,390500.0,-251500.0,60.8,Missed
2024,2,February,Q1,West,Rajasthan,Product B,FMCG,SP006,300000.0,314800.0,14800.0,104.9,Achieved
2024,2,February,Q1,West,Goa,Product B,FMCG,SP013,812000.0,941100.0,129100.0,115.9,Achieved
2024,2,February,Q1,West,Maharashtra,Product C,Pharma,SP003,575000.0,663600.0,88600.0,115.4,Achieved
2024,2,February,Q1,West,Gujarat,Product C,Pharma,SP007,923000.0,883200.0,-39800.0,95.7,Missed
2024,2,February,Q1,West,Rajasthan,Product C,Pharma,SP029,483000.0,402700.0,-80300.0,83.4,Missed
2024,2,February,Q1,West,Goa,Product C,Pharma,SP021,606000.0,734000.0,128000.0,121.1,Achieved
2024,2,February,Q1,West,Maharashtra,Product D,Pharma,SP022,753000.0,674800.0,-78200.0,89.6,Missed
2024,2,February,Q1,West,Gujarat,Product D,Pharma,SP024,532000.0,504200.0,-27800.0,94.8,Missed
2024,2,February,Q1,West,Rajasthan,Product D,Pharma,SP028,824000.0,609300.0,-214700.0,73.9,Missed
2024,2,February,Q1,West,Goa,Product D,Pharma,SP004,757000.0,618600.0,-138400.0,81.7,Missed
2024,2,February,Q1,West,Maharashtra,Product E,Industrial,SP009,940000.0,879600.0,-60400.0,93.6,Missed
2024,2,February,Q1,West,Gujarat,Product E,Industrial,SP001,327000.0,263000.0,-64000.0,80.4,Missed
2024,2,February,Q1,West,Rajasthan,Product E,Industrial,SP011,902000.0,606300.0,-295700.0,67.2,Missed
2024,2,February,Q1,West,Goa,Product E,Industrial,SP005,608000.0,445800.0,-162200.0,73.3,Missed
2024,2,February,Q1,Central,MP,Product A,FMCG,SP021,841000.0,653900.0,-187100.0,77.8,Missed
2024,2,February,Q1,Central,Chhattisgarh,Product A,FMCG,SP023,277000.0,256300.0,-20700.0,92.5,Missed
2024,2,February,Q1,Central,Uttarakhand,Product A,FMCG,SP015,718000.0,744200.0,26200.0,103.6,Achieved
2024,2,February,Q1,Central,MP,Product B,FMCG,SP019,909000.0,863300.0,-45700.0,95.0,Missed
2024,2,February,Q1,Central,Chhattisgarh,Product B,FMCG,SP018,441000.0,443400.0,2400.0,100.5,Achieved
2024,2,February,Q1,Central,Uttarakhand,Product B,FMCG,SP015,362000.0,355000.0,-7000.0,98.1,Missed
2024,2,February,Q1,Central,MP,Product C,Pharma,SP004,321000.0,283000.0,-38000.0,88.2,Missed
2024,2,February,Q1,Central,Chhattisgarh,Product C,Pharma,SP013,524000.0,445300.0,-78700.0,85.0,Missed
2024,2,February,Q1,Central,Uttarakhand,Product C,Pharma,SP026,429000.0,415700.0,-13300.0,96.9,Missed
2024,2,February,Q1,Central,MP,Product D,Pharma,SP024,342000.0,313500.0,-28500.0,91.7,Missed
2024,2,February,Q1,Central,Chhattisgarh,Product D,Pharma,SP029,1002000.0,820600.0,-181400.0,81.9,Missed
2024,2,February,Q1,Central,Uttarakhand,Product D,Pharma,SP029,1008000.0,1045900.0,37900.0,103.8,Achieved
2024,2,February,Q1,Central,MP,Product E,Industrial,SP028,704000.0,857100.0,153100.0,121.7,Achieved
2024,2,February,Q1,Central,Chhattisgarh,Product E,Industrial,SP013,449000.0,356600.0,-92400.0,79.4,Missed
2024,2,February,Q1,Central,Uttarakhand,Product E,Industrial,SP024,600000.0,596400.0,-3600.0,99.4,Missed
2024,3,March,Q1,North,Delhi,Product A,FMCG,SP028,642000.0,586100.0,-55900.0,91.3,Missed
2024,3,March,Q1,North,Punjab,Product A,FMCG,SP001,477000.0,386500.0,-90500.0,81.0,Missed
2024,3,March,Q1,North,Haryana,Product A,FMCG,SP010,560000.0,410000.0,-150000.0,73.2,Missed
2024,3,March,Q1,North,UP,Product A,FMCG,SP019,1029000.0,1114100.0,85100.0,108.3,Achieved
2024,3,March,Q1,North,Delhi,Product B,FMCG,SP013,1119000.0,1043400.0,-75600.0,93.2,Missed
2024,3,March,Q1,North,Punjab,Product B,FMCG,SP002,360000.0,238500.0,-121500.0,66.3,Missed
2024,3,March,Q1,North,Haryana,Product B,FMCG,SP026,936000.0,1297000.0,361000.0,138.6,Achieved
2024,3,March,Q1,North,UP,Product B,FMCG,SP030,1160000.0,858600.0,-301400.0,74.0,Missed
2024,3,March,Q1,North,Delhi,Product C,Pharma,SP018,1031000.0,984800.0,-46200.0,95.5,Missed
2024,3,March,Q1,North,Punjab,Product C,Pharma,SP004,1184000.0,889400.0,-294600.0,75.1,Missed
2024,3,March,Q1,North,Haryana,Product C,Pharma,SP017,952000.0,969000.0,17000.0,101.8,Achieved
2024,3,March,Q1,North,UP,Product C,Pharma,SP011,967000.0,931800.0,-35200.0,96.4,Missed
2024,3,March,Q1,North,Delhi,Product D,Pharma,SP020,920000.0,822900.0,-97100.0,89.5,Missed
2024,3,March,Q1,North,Punjab,Product D,Pharma,SP001,343000.0,349400.0,6400.0,101.9,Achieved
2024,3,March,Q1,North,Haryana,Product D,Pharma,SP005,693000.0,658600.0,-34400.0,95.0,Missed
2024,3,March,Q1,North,UP,Product D,Pharma,SP010,600000.0,563600.0,-36400.0,93.9,Missed
2024,3,March,Q1,North,Delhi,Product E,Industrial,SP006,1102000.0,997800.0,-104200.0,90.5,Missed
2024,3,March,Q1,North,Punjab,Product E,Industrial,SP012,374000.0,352900.0,-21100.0,94.4,Missed
2024,3,March,Q1,North,Haryana,Product E,Industrial,SP004,442000.0,445200.0,3200.0,100.7,Achieved
2024,3,March,Q1,North,UP,Product E,Industrial,SP023,989000.0,1325300.0,336300.0,134.0,Achieved
2024,3,March,Q1,South,Karnataka,Product A,FMCG,SP013,1041000.0,981700.0,-59300.0,94.3,Missed
2024,3,March,Q1,South,Tamil Nadu,Product A,FMCG,SP009,509000.0,457500.0,-51500.0,89.9,Missed
2024,3,March,Q1,South,Telangana,Product A,FMCG,SP022,876000.0,979300.0,103300.0,111.8,Achieved
2024,3,March,Q1,South,Kerala,Product A,FMCG,SP007,593000.0,614900.0,21900.0,103.7,Achieved
2024,3,March,Q1,South,Karnataka,Product B,FMCG,SP016,1079000.0,1031100.0,-47900.0,95.6,Missed
2024,3,March,Q1,South,Tamil Nadu,Product B,FMCG,SP024,830000.0,769500.0,-60500.0,92.7,Missed
2024,3,March,Q1,South,Telangana,Product B,FMCG,SP001,435000.0,432300.0,-2700.0,99.4,Missed
2024,3,March,Q1,South,Kerala,Product B,FMCG,SP018,462000.0,399100.0,-62900.0,86.4,Missed
2024,3,March,Q1,South,Karnataka,Product C,Pharma,SP014,618000.0,495800.0,-122200.0,80.2,Missed
2024,3,March,Q1,South,Tamil Nadu,Product C,Pharma,SP023,640000.0,553200.0,-86800.0,86.4,Missed
2024,3,March,Q1,South,Telangana,Product C,Pharma,SP001,713000.0,587400.0,-125600.0,82.4,Missed
2024,3,March,Q1,South,Kerala,Product C,Pharma,SP018,1010000.0,774800.0,-235200.0,76.7,Missed
2024,3,March,Q1,South,Karnataka,Product D,Pharma,SP030,481000.0,473100.0,-7900.0,98.4,Missed
2024,3,March,Q1,South,Tamil Nadu,Product D,Pharma,SP018,695000.0,530000.0,-165000.0,76.3,Missed
2024,3,March,Q1,South,Telangana,Product D,Pharma,SP013,708000.0,550600.0,-157400.0,77.8,Missed
2024,3,March,Q1,South,Kerala,Product D,Pharma,SP007,420000.0,345800.0,-74200.0,82.3,Missed
2024,3,March,Q1,South,Karnataka,Product E,Industrial,SP005,607000.0,728000.0,121000.0,119.9,Achieved
2024,3,March,Q1,South,Tamil Nadu,Product E,Industrial,SP014,853000.0,798500.0,-54500.0,93.6,Missed
2024,3,March,Q1,South,Telangana,Product E,Industrial,SP014,843000.0,650800.0,-192200.0,77.2,Missed
2024,3,March,Q1,South,Kerala,Product E,Industrial,SP019,1020000.0,905900.0,-114100.0,88.8,Missed
2024,3,March,Q1,East,West Bengal,Product A,FMCG,SP004,556000.0,457300.0,-98700.0,82.3,Missed
2024,3,March,Q1,East,Odisha,Product A,FMCG,SP012,721000.0,686800.0,-34200.0,95.3,Missed
2024,3,March,Q1,East,Bihar,Product A,FMCG,SP027,306000.0,249700.0,-56300.0,81.6,Missed
2024,3,March,Q1,East,Jharkhand,Product A,FMCG,SP004,604000.0,559200.0,-44800.0,92.6,Missed
2024,3,March,Q1,East,West Bengal,Product B,FMCG,SP008,1081000.0,1160600.0,79600.0,107.4,Achieved
2024,3,March,Q1,East,Odisha,Product B,FMCG,SP027,1009000.0,1210700.0,201700.0,120.0,Achieved
2024,3,March,Q1,East,Bihar,Product B,FMCG,SP008,930000.0,881800.0,-48200.0,94.8,Missed
2024,3,March,Q1,East,Jharkhand,Product B,FMCG,SP013,934000.0,1081000.0,147000.0,115.7,Achieved
2024,3,March,Q1,East,West Bengal,Product C,Pharma,SP020,802000.0,525700.0,-276300.0,65.5,Missed
2024,3,March,Q1,East,Odisha,Product C,Pharma,SP030,832000.0,884600.0,52600.0,106.3,Achieved
2024,3,March,Q1,East,Bihar,Product C,Pharma,SP030,740000.0,614100.0,-125900.0,83.0,Missed
2024,3,March,Q1,East,Jharkhand,Product C,Pharma,SP001,829000.0,829400.0,400.0,100.0,Achieved
2024,3,March,Q1,East,West Bengal,Product D,Pharma,SP026,850000.0,891800.0,41800.0,104.9,Achieved
2024,3,March,Q1,East,Odisha,Product D,Pharma,SP026,622000.0,497300.0,-124700.0,79.9,Missed
2024,3,March,Q1,East,Bihar,Product D,Pharma,SP007,1037000.0,1045600.0,8600.0,100.8,Achieved
2024,3,March,Q1,East,Jharkhand,Product D,Pharma,SP027,343000.0,309100.0,-33900.0,90.1,Missed
2024,3,March,Q1,East,West Bengal,Product E,Industrial,SP004,986000.0,622500.0,-363500.0,63.1,Missed
2024,3,March,Q1,East,Odisha,Product E,Industrial,SP006,336000.0,286300.0,-49700.0,85.2,Missed
2024,3,March,Q1,East,Bihar,Product E,Industrial,SP017,634000.0,510800.0,-123200.0,80.6,Missed
2024,3,March,Q1,East,Jharkhand,Product E,Industrial,SP001,632000.0,414300.0,-217700.0,65.6,Missed
2024,3,March,Q1,West,Maharashtra,Product A,FMCG,SP030,1105000.0,943000.0,-162000.0,85.3,Missed
2024,3,March,Q1,West,Gujarat,Product A,FMCG,SP024,516000.0,444700.0,-71300.0,86.2,Missed
2024,3,March,Q1,West,Rajasthan,Product A,FMCG,SP009,728000.0,619400.0,-108600.0,85.1,Missed
2024,3,March,Q1,West,Goa,Product A,FMCG,SP007,779000.0,823600.0,44600.0,105.7,Achieved
2024,3,March,Q1,West,Maharashtra,Product B,FMCG,SP007,358000.0,390600.0,32600.0,109.1,Achieved
2024,3,March,Q1,West,Gujarat,Product B,FMCG,SP025,980000.0,874500.0,-105500.0,89.2,Missed
2024,3,March,Q1,West,Rajasthan,Product B,FMCG,SP024,492000.0,485200.0,-6800.0,98.6,Missed
2024,3,March,Q1,West,Goa,Product B,FMCG,SP014,399000.0,379600.0,-19400.0,95.1,Missed
2024,3,March,Q1,West,Maharashtra,Product C,Pharma,SP023,497000.0,573700.0,76700.0,115.4,Achieved
2024,3,March,Q1,West,Gujarat,Product C,Pharma,SP016,663000.0,612400.0,-50600.0,92.4,Missed
2024,3,March,Q1,West,Rajasthan,Product C,Pharma,SP008,974000.0,895400.0,-78600.0,91.9,Missed
2024,3,March,Q1,West,Goa,Product C,Pharma,SP014,683000.0,596900.0,-86100.0,87.4,Missed
2024,3,March,Q1,West,Maharashtra,Product D,Pharma,SP017,737000.0,810500.0,73500.0,110.0,Achieved
2024,3,March,Q1,West,Gujarat,Product D,Pharma,SP026,1166000.0,880800.0,-285200.0,75.5,Missed
2024,3,March,Q1,West,Rajasthan,Product D,Pharma,SP008,1023000.0,841600.0,-181400.0,82.3,Missed
2024,3,March,Q1,West,Goa,Product D,Pharma,SP005,1178000.0,910600.0,-267400.0,77.3,Missed
2024,3,March,Q1,West,Maharashtra,Product E,Industrial,SP028,440000.0,490500.0,50500.0,111.5,Achieved
2024,3,March,Q1,West,Gujarat,Product E,Industrial,SP026,324000.0,389500.0,65500.0,120.2,Achieved
2024,3,March,Q1,West,Rajasthan,Product E,Industrial,SP023,598000.0,600100.0,2100.0,100.3,Achieved
2024,3,March,Q1,West,Goa,Product E,Industrial,SP016,1007000.0,851700.0,-155300.0,84.6,Missed
2024,3,March,Q1,Central,MP,Product A,FMCG,SP026,1068000.0,1061100.0,-6900.0,99.4,Missed
2024,3,March,Q1,Central,Chhattisgarh,Product A,FMCG,SP029,568000.0,414600.0,-153400.0,73.0,Missed
2024,3,March,Q1,Central,Uttarakhand,Product A,FMCG,SP004,913000.0,945200.0,32200.0,103.5,Achieved
2024,3,March,Q1,Central,MP,Product B,FMCG,SP008,998000.0,1255100.0,257100.0,125.8,Achieved
2024,3,March,Q1,Central,Chhattisgarh,Product B,FMCG,SP009,976000.0,976900.0,900.0,100.1,Achieved
2024,3,March,Q1,Central,Uttarakhand,Product B,FMCG,SP025,323000.0,313400.0,-9600.0,97.0,Missed
2024,3,March,Q1,Central,MP,Product C,Pharma,SP018,1161000.0,844300.0,-316700.0,72.7,Missed
2024,3,March,Q1,Central,Chhattisgarh,Product C,Pharma,SP024,1135000.0,1256800.0,121800.0,110.7,Achieved
2024,3,March,Q1,Central,Uttarakhand,Product C,Pharma,SP008,717000.0,720300.0,3300.0,100.5,Achieved
2024,3,March,Q1,Central,MP,Product D,Pharma,SP008,1077000.0,1027100.0,-49900.0,95.4,Missed
2024,3,March,Q1,Central,Chhattisgarh,Product D,Pharma,SP027,386000.0,306700.0,-79300.0,79.5,Missed
2024,3,March,Q1,Central,Uttarakhand,Product D,Pharma,SP015,1190000.0,1146500.0,-43500.0,96.3,Missed
2024,3,March,Q1,Central,MP,Product E,Industrial,SP007,857000.0,589900.0,-267100.0,68.8,Missed
2024,3,March,Q1,Central,Chhattisgarh,Product E,Industrial,SP015,451000.0,497600.0,46600.0,110.3,Achieved
2024,3,March,Q1,Central,Uttarakhand,Product E,Industrial,SP004,540000.0,511600.0,-28400.0,94.7,Missed
2024,4,April,Q2,North,Delhi,Product A,FMCG,SP023,1193000.0,1060500.0,-132500.0,88.9,Missed
2024,4,April,Q2,North,Punjab,Product A,FMCG,SP018,1272000.0,1120200.0,-151800.0,88.1,Missed
2024,4,April,Q2,North,Haryana,Product A,FMCG,SP015,411000.0,399600.0,-11400.0,97.2,Missed
2024,4,April,Q2,North,UP,Product A,FMCG,SP028,763000.0,470000.0,-293000.0,61.6,Missed
2024,4,April,Q2,North,Delhi,Product B,FMCG,SP007,982000.0,966900.0,-15100.0,98.5,Missed
2024,4,April,Q2,North,Punjab,Product B,FMCG,SP012,741000.0,498100.0,-242900.0,67.2,Missed
2024,4,April,Q2,North,Haryana,Product B,FMCG,SP015,459000.0,430700.0,-28300.0,93.8,Missed
